order_id;order_date;order_status;delivery_date;seller_id;buyer_id;product_quantities
O06701;25/11/2020;CANCELED;;U00470;U00106;"{""P00470_004"": 2,
""P00470_003"": 2,
""P00470_004"": 5,
""P00470_002"": 4,
""P00470_002"": 4}"
O06702;6/11/2020;OK;19/11/2020;U00558;U00035;"{""P00558_002"": 1,
""P00558_001"": 1,
""P00558_001"": 2,
""P00558_002"": 2,
""P00558_001"": 3}"
O06703;23/12/2020;OK;25/12/2020;U00380;U00207;"{""P00380_003"": 4,
""P00380_009"": 1,
""P00380_008"": 5,
""P00380_004"": 2,
""P00380_009"": 2}"
O06704;21/11/2020;OK;23/11/2020;U00617;U00128;"{""P00617_002"": 2,
""P00617_008"": 5,
""P00617_013"": 5,
""P00617_016"": 4,
""P00617_011"": 3}"
O06705;2/12/2020;CANCELED;;U00605;U00616;"{""P00605_006"": 4,
""P00605_010"": 5,
""P00605_006"": 2}"
O06706;26/12/2020;OK;5/01/2021;U00595;U00601;"{""P00595_001"": 2}"
O06707;8/11/2020;OK;23/11/2020;U00617;U00561;"{""P00617_007"": 3,
""P00617_008"": 1,
""P00617_015"": 4,
""P00617_004"": 3,
""P00617_008"": 2}"
O06708;25/11/2020;CANCELED;;U00535;U00070;"{""P00535_004"": 1,
""P00535_006"": 2,
""P00535_002"": 1,
""P00535_001"": 3,
""P00535_005"": 1}"
O06709;10/12/2020;OK;18/12/2020;U00599;U00610;"{""P00599_018"": 3,
""P00599_005"": 1,
""P00599_018"": 3,
""P00599_022"": 2,
""P00599_009"": 4}"
O06710;14/12/2020;OK;18/12/2020;U00415;U00594;"{""P00415_002"": 4,
""P00415_001"": 5,
""P00415_002"": 1,
""P00415_002"": 1,
""P00415_002"": 3}"
O06711;8/12/2020;OK;11/12/2020;U00595;U00049;"{""P00595_003"": 4,
""P00595_002"": 1,
""P00595_002"": 3}"
O06712;22/12/2020;OK;28/12/2020;U00428;U00017;"{""P00428_004"": 1,
""P00428_006"": 2,
""P00428_002"": 2}"
O06713;27/11/2020;CANCELED;;U00595;U00308;"{""P00595_002"": 4,
""P00595_004"": 5}"
O06714;8/11/2020;OK;17/11/2020;U00579;U00334;"{""P00579_002"": 5,
""P00579_005"": 5}"
O06715;2/12/2020;OK;3/12/2020;U00487;U00205;"{""P00487_003"": 2,
""P00487_002"": 1,
""P00487_004"": 1,
""P00487_005"": 4,
""P00487_004"": 1}"
O06716;4/11/2020;OK;18/11/2020;U00617;U00113;"{""P00617_015"": 2,
""P00617_008"": 1}"
O06717;6/11/2020;OK;10/11/2020;U00622;U00505;"{""P00622_006"": 2}"
O06718;17/12/2020;OK;25/12/2020;U00567;U00543;"{""P00567_001"": 5,
""P00567_004"": 3,
""P00567_006"": 1,
""P00567_002"": 5}"
O06719;17/11/2020;OK;2/12/2020;U00551;U00145;"{""P00551_003"": 3,
""P00551_001"": 2,
""P00551_004"": 5}"
O06720;1/11/2020;CANCELED;;U00626;U00117;"{""P00626_003"": 4,
""P00626_005"": 3,
""P00626_006"": 1,
""P00626_004"": 1,
""P00626_007"": 5}"
O06721;4/11/2020;CANCELED;;U00599;U00011;"{""P00599_006"": 4,
""P00599_009"": 2,
""P00599_016"": 3,
""P00599_022"": 2,
""P00599_008"": 4}"
O06722;26/11/2020;OK;1/12/2020;U00333;U00604;"{""P00333_010"": 5}"
O06723;25/12/2020;OK;4/01/2021;U00400;U00025;"{""P00400_002"": 3,
""P00400_003"": 5}"
O06724;17/12/2020;CANCELED;;U00489;U00534;"{""P00489_001"": 1,
""P00489_019"": 1,
""P00489_016"": 3,
""P00489_011"": 1}"
O06725;29/11/2020;OK;9/12/2020;U00181;U00588;"{""P00181_002"": 1}"
O06726;10/12/2020;CANCELED;;U00599;U00551;"{""P00599_002"": 2}"
O06727;17/12/2020;OK;31/12/2020;U00585;U00194;"{""P00585_006"": 1,
""P00585_005"": 1}"
O06728;13/11/2020;OK;25/11/2020;U00474;U00097;"{""P00474_005"": 4,
""P00474_008"": 1,
""P00474_009"": 1,
""P00474_006"": 4,
""P00474_010"": 2}"
O06729;14/11/2020;OK;29/11/2020;U00473;U00482;"{""P00473_001"": 5,
""P00473_006"": 1,
""P00473_004"": 4,
""P00473_003"": 5,
""P00473_006"": 4}"
O06730;8/11/2020;OK;17/11/2020;U00551;U00252;"{""P00551_007"": 4}"
O06731;27/12/2020;OK;7/01/2021;U00614;U00270;"{""P00614_002"": 4,
""P00614_010"": 4}"
O06732;27/12/2020;OK;31/12/2020;U00418;U00045;"{""P00418_003"": 4}"
O06733;26/12/2020;OK;29/12/2020;U00599;U00288;"{""P00599_002"": 3}"
O06734;14/12/2020;OK;27/12/2020;U00513;U00230;"{""P00513_002"": 2,
""P00513_003"": 2,
""P00513_003"": 4}"
O06735;18/12/2020;CANCELED;;U00500;U00346;"{""P00500_009"": 1,
""P00500_006"": 5,
""P00500_003"": 5}"
O06736;11/11/2020;OK;12/11/2020;U00585;U00191;"{""P00585_008"": 1}"
O06737;2/11/2020;CANCELED;;U00500;U00129;"{""P00500_006"": 5,
""P00500_001"": 3}"
O06738;7/11/2020;OK;18/11/2020;U00622;U00013;"{""P00622_006"": 2,
""P00622_008"": 1,
""P00622_008"": 5,
""P00622_003"": 3,
""P00622_006"": 1}"
O06739;24/11/2020;OK;1/12/2020;U00164;U00351;"{""P00164_014"": 5,
""P00164_005"": 1,
""P00164_010"": 1,
""P00164_012"": 5,
""P00164_022"": 1}"
O06740;30/12/2020;OK;6/01/2021;U00474;U00060;"{""P00474_005"": 4,
""P00474_008"": 4,
""P00474_001"": 4}"
O06741;19/12/2020;OK;1/01/2021;U00500;U00292;"{""P00500_007"": 3,
""P00500_006"": 2,
""P00500_008"": 1}"
O06742;10/11/2020;CANCELED;;U00589;U00296;"{""P00589_003"": 5}"
O06743;20/11/2020;OK;1/12/2020;U00605;U00622;"{""P00605_007"": 5,
""P00605_005"": 2,
""P00605_005"": 3,
""P00605_002"": 2,
""P00605_002"": 2}"
O06744;3/11/2020;OK;5/11/2020;U00555;U00239;"{""P00555_012"": 5,
""P00555_013"": 2}"
O06745;17/11/2020;OK;27/11/2020;U00386;U00088;"{""P00386_012"": 4,
""P00386_003"": 4,
""P00386_009"": 1,
""P00386_005"": 2,
""P00386_012"": 5}"
O06746;23/11/2020;OK;1/12/2020;U00505;U00514;"{""P00505_009"": 2}"
O06747;4/12/2020;CANCELED;;U00589;U00279;"{""P00589_003"": 5,
""P00589_008"": 2,
""P00589_006"": 2}"
O06748;19/11/2020;OK;30/11/2020;U00614;U00512;"{""P00614_007"": 5,
""P00614_004"": 1,
""P00614_006"": 4}"
O06749;30/11/2020;CANCELED;;U00551;U00380;"{""P00551_007"": 4,
""P00551_001"": 1,
""P00551_001"": 5}"
O06750;23/11/2020;OK;29/11/2020;U00401;U00328;"{""P00401_003"": 5}"
O06751;23/12/2020;OK;31/12/2020;U00576;U00064;"{""P00576_010"": 1,
""P00576_011"": 3,
""P00576_004"": 5,
""P00576_001"": 4}"
O06752;5/12/2020;OK;7/12/2020;U00474;U00563;"{""P00474_007"": 1}"
O06753;14/11/2020;OK;27/11/2020;U00617;U00388;"{""P00617_002"": 2,
""P00617_008"": 3,
""P00617_016"": 4,
""P00617_012"": 4,
""P00617_011"": 1}"
O06754;4/11/2020;OK;18/11/2020;U00380;U00205;"{""P00380_004"": 2,
""P00380_007"": 2}"
O06755;12/11/2020;OK;27/11/2020;U00576;U00563;"{""P00576_002"": 1,
""P00576_003"": 3,
""P00576_001"": 4,
""P00576_011"": 1}"
O06756;16/12/2020;OK;21/12/2020;U00589;U00362;"{""P00589_003"": 5,
""P00589_005"": 1}"
O06757;26/11/2020;OK;28/11/2020;U00496;U00023;"{""P00496_009"": 2,
""P00496_001"": 2}"
O06758;16/11/2020;OK;27/11/2020;U00617;U00589;"{""P00617_002"": 5,
""P00617_005"": 5,
""P00617_016"": 2,
""P00617_010"": 5,
""P00617_003"": 1}"
O06759;4/11/2020;OK;18/11/2020;U00408;U00329;"{""P00408_003"": 2}"
O06760;18/12/2020;CANCELED;;U00551;U00242;"{""P00551_006"": 4,
""P00551_007"": 4,
""P00551_010"": 3,
""P00551_004"": 5}"
O06761;15/11/2020;OK;24/11/2020;U00548;U00233;"{""P00548_002"": 5}"
O06762;5/12/2020;OK;10/12/2020;U00617;U00170;"{""P00617_012"": 5,
""P00617_006"": 2}"
O06763;19/11/2020;OK;4/12/2020;U00487;U00578;"{""P00487_002"": 5}"
O06764;7/12/2020;CANCELED;;U00617;U00366;"{""P00617_006"": 2,
""P00617_008"": 1,
""P00617_011"": 3,
""P00617_010"": 5}"
O06765;7/12/2020;OK;21/12/2020;U00605;U00589;"{""P00605_001"": 1}"
O06766;10/11/2020;OK;21/11/2020;U00447;U00131;"{""P00447_007"": 2,
""P00447_007"": 2,
""P00447_005"": 1}"
O06767;21/11/2020;CANCELED;;U00521;U00172;"{""P00521_002"": 2}"
O06768;16/11/2020;OK;23/11/2020;U00268;U00352;"{""P00268_004"": 2,
""P00268_002"": 3,
""P00268_011"": 4}"
O06769;18/12/2020;OK;20/12/2020;U00392;U00461;"{""P00392_009"": 3,
""P00392_005"": 2,
""P00392_010"": 3}"
O06770;1/11/2020;CANCELED;;U00585;U00594;"{""P00585_003"": 5}"
O06771;28/11/2020;CANCELED;;U00536;U00343;"{""P00536_005"": 4}"
O06772;7/11/2020;OK;9/11/2020;U00517;U00175;"{""P00517_004"": 5,
""P00517_002"": 2,
""P00517_003"": 2,
""P00517_002"": 4,
""P00517_004"": 5}"
O06773;29/11/2020;OK;1/12/2020;U00605;U00447;"{""P00605_006"": 4}"
O06774;15/12/2020;CANCELED;;U00562;U00426;"{""P00562_011"": 3}"
O06775;31/12/2020;OK;6/01/2021;U00599;U00570;"{""P00599_012"": 1}"
O06776;24/11/2020;CANCELED;;U00606;U00232;"{""P00606_001"": 2}"
O06777;5/11/2020;OK;6/11/2020;U00489;U00314;"{""P00489_016"": 4}"
O06778;4/11/2020;OK;18/11/2020;U00614;U00499;"{""P00614_001"": 3,
""P00614_010"": 5,
""P00614_007"": 4,
""P00614_012"": 2,
""P00614_002"": 4}"
O06779;7/11/2020;OK;11/11/2020;U00573;U00260;"{""P00573_002"": 1,
""P00573_001"": 1,
""P00573_002"": 4,
""P00573_002"": 4,
""P00573_001"": 5}"
O06780;26/11/2020;CANCELED;;U00292;U00200;"{""P00292_005"": 5,
""P00292_003"": 4,
""P00292_002"": 1,
""P00292_004"": 4,
""P00292_003"": 2}"
O06781;21/12/2020;OK;5/01/2021;U00468;U00345;"{""P00468_005"": 2,
""P00468_003"": 2,
""P00468_001"": 1,
""P00468_001"": 2,
""P00468_003"": 3}"
O06782;24/11/2020;OK;29/11/2020;U00580;U00182;"{""P00580_002"": 5,
""P00580_003"": 5,
""P00580_003"": 5,
""P00580_003"": 3,
""P00580_001"": 1}"
O06783;8/11/2020;OK;10/11/2020;U00470;U00368;"{""P00470_004"": 3,
""P00470_002"": 4}"
O06784;15/12/2020;OK;22/12/2020;U00589;U00554;"{""P00589_008"": 2,
""P00589_001"": 3,
""P00589_003"": 1,
""P00589_004"": 4,
""P00589_002"": 5}"
O06785;21/11/2020;CANCELED;;U00599;U00332;"{""P00599_001"": 4,
""P00599_007"": 3,
""P00599_018"": 3}"
O06786;16/12/2020;OK;24/12/2020;U00489;U00557;"{""P00489_026"": 5}"
O06787;29/12/2020;OK;12/01/2021;U00622;U00210;"{""P00622_009"": 2,
""P00622_001"": 2,
""P00622_008"": 2}"
O06788;17/12/2020;OK;20/12/2020;U00559;U00545;"{""P00559_007"": 1}"
O06789;18/11/2020;OK;30/11/2020;U00589;U00131;"{""P00589_005"": 5}"
O06790;10/11/2020;OK;15/11/2020;U00448;U00290;"{""P00448_002"": 2}"
O06791;17/11/2020;OK;29/11/2020;U00562;U00334;"{""P00562_003"": 5,
""P00562_012"": 2,
""P00562_010"": 2,
""P00562_003"": 2,
""P00562_009"": 5}"
O06792;23/12/2020;OK;4/01/2021;U00622;U00283;"{""P00622_009"": 2,
""P00622_009"": 1,
""P00622_005"": 5,
""P00622_006"": 3,
""P00622_002"": 1}"
O06793;16/11/2020;CANCELED;;U00287;U00045;"{""P00287_006"": 3,
""P00287_002"": 5,
""P00287_004"": 3}"
O06794;3/12/2020;OK;14/12/2020;U00576;U00177;"{""P00576_002"": 3}"
O06795;27/12/2020;OK;11/01/2021;U00620;U00209;"{""P00620_002"": 4,
""P00620_002"": 3,
""P00620_001"": 4,
""P00620_002"": 3,
""P00620_001"": 4}"
O06796;3/12/2020;OK;16/12/2020;U00485;U00235;"{""P00485_008"": 2,
""P00485_006"": 3}"
O06797;17/11/2020;OK;23/11/2020;U00622;U00162;"{""P00622_002"": 3}"
O06798;28/12/2020;OK;29/12/2020;U00551;U00148;"{""P00551_010"": 5,
""P00551_008"": 5,
""P00551_010"": 1,
""P00551_009"": 5,
""P00551_010"": 5}"
O06799;22/12/2020;CANCELED;;U00477;U00010;"{""P00477_004"": 4,
""P00477_004"": 4,
""P00477_001"": 1,
""P00477_004"": 2,
""P00477_002"": 4}"
O06800;14/11/2020;OK;26/11/2020;U00296;U00541;"{""P00296_002"": 2}"
O06801;14/12/2020;OK;22/12/2020;U00500;U00538;"{""P00500_003"": 3}"
O06802;14/12/2020;OK;26/12/2020;U00576;U00465;"{""P00576_008"": 3}"
O06803;26/12/2020;OK;10/01/2021;U00513;U00384;"{""P00513_002"": 2,
""P00513_002"": 1,
""P00513_006"": 4,
""P00513_006"": 4,
""P00513_005"": 5}"
O06804;9/11/2020;OK;21/11/2020;U00505;U00157;"{""P00505_004"": 4}"
O06805;3/11/2020;OK;12/11/2020;U00401;U00597;"{""P00401_001"": 4,
""P00401_003"": 3,
""P00401_001"": 3,
""P00401_008"": 2}"
O06806;12/12/2020;OK;24/12/2020;U00408;U00159;"{""P00408_004"": 2,
""P00408_012"": 2,
""P00408_006"": 3,
""P00408_010"": 2,
""P00408_003"": 4}"
O06807;18/12/2020;CANCELED;;U00617;U00431;"{""P00617_010"": 4,
""P00617_012"": 2}"
O06808;26/12/2020;OK;27/12/2020;U00614;U00430;"{""P00614_012"": 1,
""P00614_006"": 1}"
O06809;6/12/2020;OK;16/12/2020;U00599;U00409;"{""P00599_013"": 4,
""P00599_006"": 1,
""P00599_008"": 4,
""P00599_010"": 4,
""P00599_021"": 3}"
O06810;4/12/2020;OK;6/12/2020;U00448;U00440;"{""P00448_008"": 1}"
O06811;19/12/2020;OK;30/12/2020;U00386;U00425;"{""P00386_007"": 2}"
O06812;1/12/2020;OK;11/12/2020;U00617;U00163;"{""P00617_003"": 4,
""P00617_009"": 3,
""P00617_015"": 4,
""P00617_005"": 5,
""P00617_009"": 3}"
O06813;28/12/2020;OK;4/01/2021;U00470;U00220;"{""P00470_003"": 4}"
O06814;14/11/2020;CANCELED;;U00373;U00116;"{""P00373_012"": 2}"
O06815;16/11/2020;OK;20/11/2020;U00520;U00393;"{""P00520_004"": 1,
""P00520_005"": 3,
""P00520_001"": 4}"
O06816;10/11/2020;OK;22/11/2020;U00573;U00599;"{""P00573_001"": 1}"
O06817;22/12/2020;OK;1/01/2021;U00485;U00146;"{""P00485_008"": 5,
""P00485_003"": 5}"
O06818;16/11/2020;OK;25/11/2020;U00576;U00162;"{""P00576_005"": 4,
""P00576_010"": 5,
""P00576_003"": 5,
""P00576_007"": 1,
""P00576_008"": 2}"
O06819;10/11/2020;OK;25/11/2020;U00433;U00301;"{""P00433_009"": 3,
""P00433_007"": 3,
""P00433_009"": 5,
""P00433_003"": 2}"
O06820;16/11/2020;OK;22/11/2020;U00506;U00202;"{""P00506_004"": 4}"
O06821;17/11/2020;CANCELED;;U00350;U00177;"{""P00350_002"": 4}"
O06822;25/11/2020;OK;29/11/2020;U00538;U00540;"{""P00538_003"": 2}"
O06823;18/11/2020;OK;22/11/2020;U00513;U00422;"{""P00513_007"": 2}"
O06824;24/11/2020;OK;1/12/2020;U00538;U00580;"{""P00538_005"": 3,
""P00538_003"": 3,
""P00538_004"": 4,
""P00538_004"": 2,
""P00538_001"": 3}"
O06825;9/11/2020;OK;20/11/2020;U00500;U00447;"{""P00500_001"": 3}"
O06826;25/11/2020;CANCELED;;U00587;U00300;"{""P00587_001"": 1,
""P00587_002"": 1}"
O06827;15/12/2020;CANCELED;;U00622;U00088;"{""P00622_002"": 3,
""P00622_001"": 5,
""P00622_001"": 2,
""P00622_004"": 5,
""P00622_003"": 3}"
O06828;9/12/2020;OK;13/12/2020;U00576;U00512;"{""P00576_001"": 2,
""P00576_007"": 3,
""P00576_008"": 1,
""P00576_008"": 4,
""P00576_006"": 1}"
O06829;14/11/2020;OK;16/11/2020;U00539;U00304;"{""P00539_003"": 1,
""P00539_004"": 2,
""P00539_001"": 2,
""P00539_002"": 4,
""P00539_001"": 3}"
O06830;4/12/2020;OK;17/12/2020;U00362;U00167;"{""P00362_009"": 3,
""P00362_005"": 5,
""P00362_001"": 2}"
O06831;25/11/2020;OK;5/12/2020;U00622;U00550;"{""P00622_007"": 4,
""P00622_002"": 2,
""P00622_003"": 3,
""P00622_009"": 5,
""P00622_008"": 4}"
O06832;21/11/2020;OK;3/12/2020;U00626;U00138;"{""P00626_008"": 3,
""P00626_002"": 5,
""P00626_004"": 3,
""P00626_008"": 4}"
O06833;14/11/2020;OK;19/11/2020;U00535;U00385;"{""P00535_007"": 1,
""P00535_006"": 5}"
O06834;20/11/2020;OK;2/12/2020;U00558;U00503;"{""P00558_001"": 4}"
O06835;12/12/2020;CANCELED;;U00562;U00322;"{""P00562_001"": 4,
""P00562_005"": 5}"
O06836;5/11/2020;OK;14/11/2020;U00555;U00415;"{""P00555_002"": 1}"
O06837;21/12/2020;OK;31/12/2020;U00605;U00447;"{""P00605_008"": 4}"
O06838;3/11/2020;OK;6/11/2020;U00599;U00567;"{""P00599_012"": 2,
""P00599_013"": 3}"
O06839;24/12/2020;OK;30/12/2020;U00624;U00360;"{""P00624_003"": 4}"
O06840;2/11/2020;OK;6/11/2020;U00543;U00366;"{""P00543_002"": 5,
""P00543_003"": 1,
""P00543_003"": 2}"
O06841;12/12/2020;OK;21/12/2020;U00563;U00338;"{""P00563_002"": 2}"
O06842;1/12/2020;OK;11/12/2020;U00485;U00318;"{""P00485_003"": 3,
""P00485_007"": 2}"
O06843;7/12/2020;OK;13/12/2020;U00500;U00556;"{""P00500_006"": 2,
""P00500_006"": 5}"
O06844;11/12/2020;OK;17/12/2020;U00622;U00437;"{""P00622_009"": 2}"
O06845;6/11/2020;OK;20/11/2020;U00505;U00469;"{""P00505_002"": 3,
""P00505_008"": 3,
""P00505_003"": 4}"
O06846;29/11/2020;CANCELED;;U00399;U00042;"{""P00399_002"": 2,
""P00399_003"": 5,
""P00399_008"": 4,
""P00399_003"": 5,
""P00399_006"": 1}"
O06847;30/11/2020;OK;15/12/2020;U00585;U00089;"{""P00585_002"": 4,
""P00585_005"": 5,
""P00585_005"": 5}"
O06848;19/12/2020;OK;30/12/2020;U00536;U00436;"{""P00536_002"": 1,
""P00536_003"": 3}"
O06849;15/12/2020;OK;25/12/2020;U00605;U00138;"{""P00605_005"": 4,
""P00605_008"": 4,
""P00605_004"": 2}"
O06850;22/11/2020;OK;25/11/2020;U00617;U00070;"{""P00617_011"": 1,
""P00617_003"": 1,
""P00617_016"": 5}"
O06851;3/11/2020;CANCELED;;U00559;U00338;"{""P00559_003"": 4,
""P00559_006"": 2,
""P00559_004"": 5,
""P00559_007"": 3,
""P00559_009"": 3}"
O06852;24/12/2020;OK;27/12/2020;U00371;U00584;"{""P00371_001"": 1,
""P00371_006"": 4,
""P00371_001"": 5,
""P00371_002"": 3}"
O06853;1/12/2020;OK;10/12/2020;U00562;U00307;"{""P00562_011"": 3,
""P00562_013"": 1}"
O06854;3/11/2020;OK;10/11/2020;U00448;U00354;"{""P00448_011"": 1,
""P00448_005"": 2}"
O06855;24/12/2020;OK;3/01/2021;U00595;U00119;"{""P00595_004"": 2,
""P00595_004"": 2,
""P00595_001"": 4,
""P00595_003"": 4,
""P00595_004"": 4}"
O06856;24/11/2020;CANCELED;;U00543;U00126;"{""P00543_003"": 2,
""P00543_003"": 1}"
O06857;3/12/2020;OK;6/12/2020;U00428;U00522;"{""P00428_002"": 3}"
O06858;15/11/2020;OK;26/11/2020;U00468;U00084;"{""P00468_005"": 5,
""P00468_001"": 5,
""P00468_002"": 4,
""P00468_005"": 4,
""P00468_002"": 4}"
O06859;7/11/2020;OK;18/11/2020;U00622;U00353;"{""P00622_003"": 4}"
O06860;9/11/2020;OK;16/11/2020;U00576;U00101;"{""P00576_005"": 3}"
O06861;3/11/2020;OK;15/11/2020;U00605;U00142;"{""P00605_001"": 2,
""P00605_001"": 3,
""P00605_002"": 3}"
O06862;7/11/2020;OK;9/11/2020;U00617;U00215;"{""P00617_010"": 3}"
O06863;14/12/2020;OK;15/12/2020;U00599;U00584;"{""P00599_012"": 4}"
O06864;26/12/2020;OK;27/12/2020;U00599;U00434;"{""P00599_003"": 1,
""P00599_002"": 3,
""P00599_007"": 2,
""P00599_019"": 1,
""P00599_016"": 3}"
O06865;30/12/2020;OK;8/01/2021;U00614;U00554;"{""P00614_006"": 5}"
O06866;26/11/2020;OK;4/12/2020;U00622;U00262;"{""P00622_004"": 4,
""P00622_003"": 2,
""P00622_003"": 3}"
O06867;29/11/2020;CANCELED;;U00585;U00127;"{""P00585_002"": 3,
""P00585_001"": 4,
""P00585_006"": 1,
""P00585_006"": 3}"
O06868;5/12/2020;CANCELED;;U00489;U00078;"{""P00489_021"": 4,
""P00489_016"": 1,
""P00489_008"": 3,
""P00489_001"": 3,
""P00489_023"": 2}"
O06869;6/11/2020;OK;20/11/2020;U00311;U00278;"{""P00311_007"": 1,
""P00311_002"": 2}"
O06870;7/11/2020;CANCELED;;U00427;U00521;"{""P00427_005"": 5,
""P00427_003"": 3}"
O06871;10/12/2020;OK;18/12/2020;U00589;U00141;"{""P00589_002"": 4,
""P00589_006"": 2,
""P00589_006"": 4}"
O06872;3/11/2020;OK;12/11/2020;U00589;U00269;"{""P00589_006"": 1,
""P00589_009"": 2}"
O06873;17/12/2020;CANCELED;;U00535;U00478;"{""P00535_002"": 1,
""P00535_006"": 1,
""P00535_005"": 4,
""P00535_003"": 4,
""P00535_003"": 4}"
O06874;19/12/2020;OK;1/01/2021;U00391;U00561;"{""P00391_002"": 3,
""P00391_001"": 5,
""P00391_005"": 1,
""P00391_003"": 5,
""P00391_003"": 1}"
O06875;12/11/2020;OK;23/11/2020;U00520;U00138;"{""P00520_008"": 1,
""P00520_007"": 1}"
O06876;5/12/2020;CANCELED;;U00368;U00319;"{""P00368_005"": 1}"
O06877;3/12/2020;OK;18/12/2020;U00567;U00574;"{""P00567_006"": 2}"
O06878;13/11/2020;OK;19/11/2020;U00489;U00353;"{""P00489_010"": 5}"
O06879;8/11/2020;OK;16/11/2020;U00563;U00496;"{""P00563_001"": 2,
""P00563_003"": 2,
""P00563_004"": 4,
""P00563_004"": 3}"
O06880;3/12/2020;OK;18/12/2020;U00605;U00179;"{""P00605_002"": 3}"
O06881;29/11/2020;OK;11/12/2020;U00477;U00353;"{""P00477_001"": 1,
""P00477_004"": 1,
""P00477_001"": 5}"
O06882;8/11/2020;OK;23/11/2020;U00617;U00300;"{""P00617_016"": 1,
""P00617_001"": 1,
""P00617_007"": 3,
""P00617_014"": 3}"
O06883;21/12/2020;OK;1/01/2021;U00496;U00224;"{""P00496_009"": 4,
""P00496_006"": 1,
""P00496_005"": 5,
""P00496_007"": 4}"
O06884;14/12/2020;OK;25/12/2020;U00447;U00594;"{""P00447_007"": 3,
""P00447_003"": 5,
""P00447_004"": 5,
""P00447_002"": 4,
""P00447_003"": 5}"
O06885;27/12/2020;OK;28/12/2020;U00506;U00382;"{""P00506_001"": 2,
""P00506_002"": 5,
""P00506_002"": 2,
""P00506_002"": 1,
""P00506_003"": 4}"
O06886;30/11/2020;OK;5/12/2020;U00578;U00608;"{""P00578_001"": 3,
""P00578_001"": 2,
""P00578_001"": 4,
""P00578_001"": 5,
""P00578_001"": 3}"
O06887;27/12/2020;OK;5/01/2021;U00599;U00601;"{""P00599_010"": 3}"
O06888;19/11/2020;CANCELED;;U00626;U00595;"{""P00626_007"": 2,
""P00626_001"": 1}"
O06889;4/12/2020;CANCELED;;U00395;U00349;"{""P00395_003"": 2,
""P00395_003"": 3,
""P00395_003"": 1}"
O06890;17/12/2020;OK;21/12/2020;U00500;U00044;"{""P00500_009"": 2}"
O06891;6/12/2020;OK;10/12/2020;U00617;U00323;"{""P00617_016"": 5,
""P00617_013"": 1}"
O06892;22/11/2020;OK;25/11/2020;U00535;U00387;"{""P00535_004"": 3,
""P00535_006"": 4}"
O06893;12/11/2020;OK;21/11/2020;U00622;U00100;"{""P00622_001"": 5,
""P00622_001"": 5}"
O06894;21/11/2020;OK;26/11/2020;U00520;U00270;"{""P00520_004"": 1,
""P00520_006"": 5,
""P00520_001"": 2,
""P00520_002"": 4}"
O06895;30/12/2020;CANCELED;;U00599;U00338;"{""P00599_003"": 5}"
O06896;1/12/2020;OK;8/12/2020;U00617;U00034;"{""P00617_012"": 3,
""P00617_006"": 1,
""P00617_005"": 4}"
O06897;27/11/2020;OK;10/12/2020;U00576;U00198;"{""P00576_006"": 1,
""P00576_004"": 1,
""P00576_010"": 5,
""P00576_010"": 3,
""P00576_002"": 5}"
O06898;5/11/2020;OK;16/11/2020;U00406;U00105;"{""P00406_002"": 5}"
O06899;5/11/2020;OK;10/11/2020;U00599;U00510;"{""P00599_012"": 2,
""P00599_006"": 3,
""P00599_003"": 2,
""P00599_010"": 4,
""P00599_012"": 3}"
O06900;11/11/2020;CANCELED;;U00614;U00400;"{""P00614_004"": 2,
""P00614_011"": 3}"
O06901;8/12/2020;OK;16/12/2020;U00548;U00187;"{""P00548_001"": 1,
""P00548_001"": 5,
""P00548_001"": 2}"
O06902;25/11/2020;OK;28/11/2020;U00496;U00060;"{""P00496_005"": 1,
""P00496_003"": 4,
""P00496_006"": 3}"
O06903;30/11/2020;OK;14/12/2020;U00447;U00136;"{""P00447_006"": 1,
""P00447_001"": 1,
""P00447_005"": 2,
""P00447_007"": 1,
""P00447_002"": 5}"
O06904;26/12/2020;OK;30/12/2020;U00545;U00065;"{""P00545_004"": 5,
""P00545_002"": 1,
""P00545_002"": 2,
""P00545_001"": 3}"
O06905;30/12/2020;OK;31/12/2020;U00406;U00120;"{""P00406_007"": 4,
""P00406_007"": 3}"
O06906;17/12/2020;CANCELED;;U00496;U00116;"{""P00496_008"": 3,
""P00496_009"": 4}"
O06907;3/11/2020;OK;10/11/2020;U00599;U00299;"{""P00599_008"": 1}"
O06908;4/11/2020;CANCELED;;U00483;U00188;"{""P00483_002"": 3}"
O06909;9/11/2020;OK;10/11/2020;U00501;U00475;"{""P00501_005"": 4}"
O06910;7/12/2020;OK;14/12/2020;U00448;U00167;"{""P00448_006"": 2,
""P00448_011"": 2,
""P00448_006"": 4}"
O06911;10/12/2020;OK;16/12/2020;U00555;U00166;"{""P00555_012"": 1,
""P00555_006"": 5,
""P00555_013"": 3,
""P00555_004"": 3,
""P00555_004"": 5}"
O06912;9/11/2020;CANCELED;;U00386;U00309;"{""P00386_012"": 1,
""P00386_004"": 3,
""P00386_017"": 2}"
O06913;4/12/2020;OK;5/12/2020;U00204;U00462;"{""P00204_003"": 1,
""P00204_010"": 3,
""P00204_008"": 1}"
O06914;26/11/2020;OK;30/11/2020;U00320;U00284;"{""P00320_002"": 1,
""P00320_002"": 5,
""P00320_002"": 2}"
O06915;5/12/2020;OK;14/12/2020;U00448;U00103;"{""P00448_002"": 1}"
O06916;29/11/2020;OK;5/12/2020;U00545;U00195;"{""P00545_002"": 1,
""P00545_005"": 5}"
